Strasse,Hnr,adresse,lat,long,Alphateil,Zusatz,WahlbezirkNr,WahlbezirkName,WahlraumAnschriftStr
Am alten Pulverschuppen,52,"52 Am alten Pulverschuppen, Verden (Aller)",529199352,92438261,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Am alten Pulverschuppen,54,"54 Am alten Pulverschuppen, Verden (Aller)",529201324,9244006800000000,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Am alten Pulverschuppen,54,"54 Am alten Pulverschuppen, Verden (Aller)",529201324,9244006800000000,a,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Am alten Pulverschuppen,56,"56 Am alten Pulverschuppen, Verden (Aller)",529203427,9244020899999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Am alten Pulverschuppen,58,"58 Am alten Pulverschuppen, Verden (Aller)",52920503,92441322,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Am alten Pulverschuppen,60,"60 Am alten Pulverschuppen, Verden (Aller)",529206677,9244188,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
An der Kleinbahn,1,"1 An der Kleinbahn, Verden (Aller)",529172382,9240618,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
An der Kleinbahn,2,"2 An der Kleinbahn, Verden (Aller)",529174575,92411912,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
An der Kleinbahn,4,"4 An der Kleinbahn, Verden (Aller)",52917502,92408926,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
An der Kleinbahn,6,"6 An der Kleinbahn, Verden (Aller)",529175237,92406148,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
An der Kleinbahn,8,"8 An der Kleinbahn, Verden (Aller)",529175043,92403231,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
An der Kleinbahn,10,"10 An der Kleinbahn, Verden (Aller)",5291792599999990,9239524699999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,10,"10 Borsteler Weg, Verden (Aller)",529229625,9240114,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,12,"12 Borsteler Weg, Verden (Aller)",5292264979999990,9240466399999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,14,"14 Borsteler Weg, Verden (Aller)",529222206,9240549399999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,16,"16 Borsteler Weg, Verden (Aller)",529217871,92406879,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,17,"17 Borsteler Weg, Verden (Aller)",529220059,92412113,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,18,"18 Borsteler Weg, Verden (Aller)",529217154,9241062999999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,19,"19 Borsteler Weg, Verden (Aller)",52921995,92412716,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,20,"20 Borsteler Weg, Verden (Aller)",529216395,9241493600000000,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,21,"21 Borsteler Weg, Verden (Aller)",529219321,92415355,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,21,"21 Borsteler Weg, Verden (Aller)",529219321,92415355,a,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,23,"23 Borsteler Weg, Verden (Aller)",529218605,9241910599999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,24,"24 Borsteler Weg, Verden (Aller)",529214269,92420491,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,25,"25 Borsteler Weg, Verden (Aller)",529217129,92427163,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,26,"26 Borsteler Weg, Verden (Aller)",529213011,9242576999999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,26,"26 Borsteler Weg, Verden (Aller)",529213011,9242576999999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,27,"27 Borsteler Weg, Verden (Aller)",529216044,92430218,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,28,"28 Borsteler Weg, Verden (Aller)",529213248,9242813199999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,29,"29 Borsteler Weg, Verden (Aller)",529215415,92432857,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,30,"30 Borsteler Weg, Verden (Aller)",529212576,92431327,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,31,"31 Borsteler Weg, Verden (Aller)",5292152410000000,9243508000000000,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,32,"32 Borsteler Weg, Verden (Aller)",529212358,92434105,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,33,"33 Borsteler Weg, Verden (Aller)",5292145679999990,92438275,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,34,"34 Borsteler Weg, Verden (Aller)",529212105,9243812499999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,35,"35 Borsteler Weg, Verden (Aller)",529213895,9244147000000000,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,36,"36 Borsteler Weg, Verden (Aller)",529211939,9243875899999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,37,"37 Borsteler Weg, Verden (Aller)",5292135039999990,92446471,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,38,"38 Borsteler Weg, Verden (Aller)",529210708,92444384,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,39,"39 Borsteler Weg, Verden (Aller)",529212506,92448415,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,40,"40 Borsteler Weg, Verden (Aller)",529210035,92447579,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,41,"41 Borsteler Weg, Verden (Aller)",529212017,92451958,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,42,"42 Borsteler Weg, Verden (Aller)",5292094489999990,92449663,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,42,"42 Borsteler Weg, Verden (Aller)",5292094489999990,92449663,a,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,43,"43 Borsteler Weg, Verden (Aller)",529211616,92454389,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,44,"44 Borsteler Weg, Verden (Aller)",529208733,92453413,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,45,"45 Borsteler Weg, Verden (Aller)",529210899,92458139,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,46,"46 Borsteler Weg, Verden (Aller)",5292081040000000,92456052,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,49,"49 Borsteler Weg, Verden (Aller)",529210323,92462793,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,50,"50 Borsteler Weg, Verden (Aller)",529207431,92459247,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,51,"51 Borsteler Weg, Verden (Aller)",529209423,9246619599999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,52,"52 Borsteler Weg, Verden (Aller)",5292068020000000,92461886,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,53,"53 Borsteler Weg, Verden (Aller)",529208864,92469045,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,54,"54 Borsteler Weg, Verden (Aller)",529206628,9246410899999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,55,"55 Borsteler Weg, Verden (Aller)",52920862,92471058,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,56,"56 Borsteler Weg, Verden (Aller)",529205955,9246730399999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,57,"57 Borsteler Weg, Verden (Aller)",52920786,92475364,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,58,"58 Borsteler Weg, Verden (Aller)",5292057370000000,92470083,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,59,"59 Borsteler Weg, Verden (Aller)",529207371,92478907,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,60,"60 Borsteler Weg, Verden (Aller)",529205151,92472166,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,63,"63 Borsteler Weg, Verden (Aller)",529206969,92481338,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,64,"64 Borsteler Weg, Verden (Aller)",529205161,92474736,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,65,"65 Borsteler Weg, Verden (Aller)",5292059039999990,92489534,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,66,"66 Borsteler Weg, Verden (Aller)",529204304,92477584,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,67,"67 Borsteler Weg, Verden (Aller)",529205319,92491618,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,68,"68 Borsteler Weg, Verden (Aller)",529204087,92480362,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,69,"69 Borsteler Weg, Verden (Aller)",529205329,9249418799999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,69,"69 Borsteler Weg, Verden (Aller)",529205329,9249418799999990,a,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,70,"70 Borsteler Weg, Verden (Aller)",529203913,92482585,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,71,"71 Borsteler Weg, Verden (Aller)",529205067,92497522,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,72,"72 Borsteler Weg, Verden (Aller)",5292032829999990,9248522399999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,73,"73 Borsteler Weg, Verden (Aller)",529203909,92498743,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,74,"74 Borsteler Weg, Verden (Aller)",5292026970000000,9248730799999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,75,"75 Borsteler Weg, Verden (Aller)",52920348,92500866,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,76,"76 Borsteler Weg, Verden (Aller)",5292025229999990,9248953,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,77,"77 Borsteler Weg, Verden (Aller)",529204404,92503288,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,78,"78 Borsteler Weg, Verden (Aller)",529202306,9249230899999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,79,"79 Borsteler Weg, Verden (Aller)",529203363,92505787,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,80,"80 Borsteler Weg, Verden (Aller)",529201264,92494809,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,81,"81 Borsteler Weg, Verden (Aller)",529203145,9250856599999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,82,"82 Borsteler Weg, Verden (Aller)",529202078,92496783,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,84,"84 Borsteler Weg, Verden (Aller)",5292016,924981,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,86,"86 Borsteler Weg, Verden (Aller)",5292013,9250029999999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,88,"88 Borsteler Weg, Verden (Aller)",5292011,925021,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,90,"90 Borsteler Weg, Verden (Aller)",529197993,9250553799999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,90,"90 Borsteler Weg, Verden (Aller)",529197993,9250553799999990,a,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,92,"92 Borsteler Weg, Verden (Aller)",52920022,92508146,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,94,"94 Borsteler Weg, Verden (Aller)",5291986,925098,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Borsteler Weg,96,"96 Borsteler Weg, Verden (Aller)",529198022,92510177,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,1,"1 Drosselweg, Verden (Aller)",529185159,92483224,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,2,"2 Drosselweg, Verden (Aller)",5291833880000000,92480201,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,2,"2 Drosselweg, Verden (Aller)",5291833880000000,92480201,a,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,3,"3 Drosselweg, Verden (Aller)",529185592,92483086,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,4,"4 Drosselweg, Verden (Aller)",529182531,92483048,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,5,"5 Drosselweg, Verden (Aller)",529186026,9248294699999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,6,"6 Drosselweg, Verden (Aller)",5291820860000000,92486034,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,7,"7 Drosselweg, Verden (Aller)",5291864589999990,92482809,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,8,"8 Drosselweg, Verden (Aller)",529181001,92489089,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,9,"9 Drosselweg, Verden (Aller)",529186893,9248267,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,10,"10 Drosselweg, Verden (Aller)",5291803720000000,92491728,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,11,"11 Drosselweg, Verden (Aller)",5291873260000000,9248253199999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,12,"12 Drosselweg, Verden (Aller)",529179699,92494923,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,13,"13 Drosselweg, Verden (Aller)",52918776,92482394,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,14,"14 Drosselweg, Verden (Aller)",529179113,9249700599999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,15,"15 Drosselweg, Verden (Aller)",529184171,92487738,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,16,"16 Drosselweg, Verden (Aller)",529178483,9249964499999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,17,"17 Drosselweg, Verden (Aller)",529184583,9248787799999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,18,"18 Drosselweg, Verden (Aller)",529177854,92502284,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,19,"19 Drosselweg, Verden (Aller)",529185016,92487739,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,21,"21 Drosselweg, Verden (Aller)",5291854499999990,92487601,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,22,"22 Drosselweg, Verden (Aller)",52917705,92507146,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,23,"23 Drosselweg, Verden (Aller)",529185883,92487462,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,25,"25 Drosselweg, Verden (Aller)",529186317,92487324,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,27,"27 Drosselweg, Verden (Aller)",5291836619999990,9248833,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,29,"29 Drosselweg, Verden (Aller)",529183162,9249253,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,31,"31 Drosselweg, Verden (Aller)",5291835950000000,92492392,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,33,"33 Drosselweg, Verden (Aller)",529184029,92492254,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,35,"35 Drosselweg, Verden (Aller)",529184462,92492115,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,37,"37 Drosselweg, Verden (Aller)",529182362,92485616,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,39,"39 Drosselweg, Verden (Aller)",529181999,92487146,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,41,"41 Drosselweg, Verden (Aller)",529185763,924917,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,43,"43 Drosselweg, Verden (Aller)",529186402,9249163099999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,45,"45 Drosselweg, Verden (Aller)",529180951,92499839,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,49,"49 Drosselweg, Verden (Aller)",529182998,92497323,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,51,"51 Drosselweg, Verden (Aller)",529183637,92497255,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,53,"53 Drosselweg, Verden (Aller)",529184071,92497116,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,55,"55 Drosselweg, Verden (Aller)",5291844,9249660000000000,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,57,"57 Drosselweg, Verden (Aller)",5291847000000000,924965,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,59,"59 Drosselweg, Verden (Aller)",529185371,92496701,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,61,"61 Drosselweg, Verden (Aller)",5291808229999990,92502149,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,63,"63 Drosselweg, Verden (Aller)",5291819659999990,9250239299999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,65,"65 Drosselweg, Verden (Aller)",529182356,9250281,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,67,"67 Drosselweg, Verden (Aller)",529182606,92502324,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,69,"69 Drosselweg, Verden (Aller)",529183039,92502186,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,71,"71 Drosselweg, Verden (Aller)",529183679,92502117,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,73,"73 Drosselweg, Verden (Aller)",5291841119999990,92501979,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Drosselweg,75,"75 Drosselweg, Verden (Aller)",529179,925099,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Emma-Eggers-Weg,1,"1 Emma-Eggers-Weg, Verden (Aller)",529198531,92502362,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Emma-Eggers-Weg,2,"2 Emma-Eggers-Weg, Verden (Aller)",529198531,92502362,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Emma-Eggers-Weg,3,"3 Emma-Eggers-Weg, Verden (Aller)",529198531,92502362,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Emma-Eggers-Weg,4,"4 Emma-Eggers-Weg, Verden (Aller)",529198531,92502362,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Emma-Eggers-Weg,6,"6 Emma-Eggers-Weg, Verden (Aller)",529198531,92502362,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,1,"1 Friedrichstraﬂe, Verden (Aller)",529198389,92391165,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,2,"2 Friedrichstraﬂe, Verden (Aller)",5291968,92393907,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,3,"3 Friedrichstraﬂe, Verden (Aller)",529199494,92393249,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,4,"4 Friedrichstraﬂe, Verden (Aller)",5291996450000000,92396722,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,5,"5 Friedrichstraﬂe, Verden (Aller)",529198609,92394268,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,6,"6 Friedrichstraﬂe, Verden (Aller)",529197217,92395331,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,8,"8 Friedrichstraﬂe, Verden (Aller)",529197455,9239769299999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,9,"9 Friedrichstraﬂe, Verden (Aller)",5291992,923958,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,10,"10 Friedrichstraﬂe, Verden (Aller)",52919778,9239894399999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,11,"11 Friedrichstraﬂe, Verden (Aller)",52920018,92399328,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,12,"12 Friedrichstraﬂe, Verden (Aller)",529198593,9239932999999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,13,"13 Friedrichstraﬂe, Verden (Aller)",529200343,92399953,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,14,"14 Friedrichstraﬂe, Verden (Aller)",529198709,92399777,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,15,"15 Friedrichstraﬂe, Verden (Aller)",529200895,92400995,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,16,"16 Friedrichstraﬂe, Verden (Aller)",5291985649999990,9240106299999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,17,"17 Friedrichstraﬂe, Verden (Aller)",5292022,924014,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,18,"18 Friedrichstraﬂe, Verden (Aller)",529197432,92403389,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,18,"18 Friedrichstraﬂe, Verden (Aller)",529197432,92403389,a,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,19,"19 Friedrichstraﬂe, Verden (Aller)",529200293,92408359,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,20,"20 Friedrichstraﬂe, Verden (Aller)",529199166,92402835,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,22,"22 Friedrichstraﬂe, Verden (Aller)",529194701,92405887,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,23,"23 Friedrichstraﬂe, Verden (Aller)",529204409,92411452,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,25,"25 Friedrichstraﬂe, Verden (Aller)",529205384,9241520399999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,26,"26 Friedrichstraﬂe, Verden (Aller)",529200898,92413116,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,27,"27 Friedrichstraﬂe, Verden (Aller)",529207312,92417568,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,28,"28 Friedrichstraﬂe, Verden (Aller)",529202284,9241700699999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,29,"29 Friedrichstraﬂe, Verden (Aller)",5292099,92419241,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Friedrichstraﬂe,31,"31 Friedrichstraﬂe, Verden (Aller)",5292111,92419849,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Heinrichstraﬂe,1,"1 Heinrichstraﬂe, Verden (Aller)",529177467,92415457,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Heinrichstraﬂe,2,"2 Heinrichstraﬂe, Verden (Aller)",529180219,92418099,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Heinrichstraﬂe,5,"5 Heinrichstraﬂe, Verden (Aller)",529178373,9241334,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Heinrichstraﬂe,7,"7 Heinrichstraﬂe, Verden (Aller)",5291786440000000,9241257599999990,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Heinrichstraﬂe,8,"8 Heinrichstraﬂe, Verden (Aller)",529182301,924131,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Heinrichstraﬂe,9,"9 Heinrichstraﬂe, Verden (Aller)",529178753,92411187,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Heinrichstraﬂe,10,"10 Heinrichstraﬂe, Verden (Aller)",52918436,92413796,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
Heinrichstraﬂe,11,"11 Heinrichstraﬂe, Verden (Aller)",529178726,9241018,,,222,Oberschule (Am Meldauer Berg) II,Am Meldauer Berg  30
